Local,Item,Id_campaña,Fecha_inicio,Fecha_termino
43,313,29,2018-01-02,2018-04-06
48,100,15,2017-03-23,2017-04-19
51,581,5,2017-03-26,2017-09-15
5,477,11,2017-03-23,2017-07-31
68,91,28,2018-02-05,2018-03-28
5,314,31,2018-03-01,2018-04-18
1,494,26,2017-09-21,2017-12-31
1,554,2,2017-11-03,2017-11-07
8,640,29,2018-01-02,2018-04-06
48,303,15,2017-03-23,2017-04-19
51,125,5,2017-03-26,2017-09-15
5,637,11,2017-03-23,2017-07-31
68,486,28,2018-02-05,2018-03-28
5,457,31,2018-03-01,2018-04-18
77,627,27,2017-10-17,2017-11-22
1,573,1,2017-11-03,2017-11-07
78,106,29,2018-01-02,2018-04-06
48,61,15,2017-03-23,2017-04-19
51,275,5,2017-03-26,2017-09-15
5,263,11,2017-03-23,2017-07-31
68,50,28,2018-02-05,2018-03-28
5,641,31,2018-03-01,2018-04-18
77,465,27,2017-10-17,2017-11-22
1,517,2,2017-11-03,2017-11-07
36,247,29,2018-01-02,2018-04-06
48,533,15,2017-03-23,2017-04-19
51,268,5,2017-03-26,2017-09-15
5,433,11,2017-03-23,2017-07-31
68,531,28,2018-02-05,2018-03-28
5,35,31,2018-03-01,2018-04-18
77,300,26,2017-09-21,2017-12-31
1,38,2,2017-11-03,2017-11-07
76,298,29,2018-01-02,2018-04-06
48,587,15,2017-03-23,2017-04-19
51,598,5,2017-03-26,2017-09-15
5,621,11,2017-03-23,2017-07-31
68,259,28,2018-02-05,2018-03-28
5,452,31,2018-03-01,2018-04-18
77,626,27,2017-10-17,2017-11-22
1,70,2,2017-11-03,2017-11-07
63,491,29,2018-01-02,2018-04-06
48,554,12,2017-03-15,2017-07-19
51,577,5,2017-03-26,2017-09-15
5,225,11,2017-03-23,2017-07-31
67,91,28,2018-02-05,2018-03-28
5,624,31,2018-03-01,2018-04-18
77,135,26,2017-09-21,2017-12-31
77,648,2,2017-11-03,2017-11-07
2,69,29,2018-01-02,2018-04-06
48,554,15,2017-03-23,2017-04-19
51,318,18,2017-02-22,2017-03-22
5,650,11,2017-03-23,2017-07-31
67,486,28,2018-02-05,2018-03-28
5,368,30,2018-03-01,2018-04-18
77,236,27,2017-10-17,2017-11-22
77,161,2,2017-11-03,2017-11-07
69,623,29,2018-01-02,2018-04-06
48,70,12,2017-03-15,2017-07-19
51,91,18,2017-02-22,2017-03-22
5,213,11,2017-03-23,2017-07-31
67,50,28,2018-02-05,2018-03-28
5,121,30,2018-03-01,2018-04-18
77,23,27,2017-10-17,2017-11-22
77,64,2,2017-11-03,2017-11-07
72,623,29,2018-01-02,2018-04-06
48,70,15,2017-03-23,2017-04-19
51,312,18,2017-02-22,2017-03-22
5,602,11,2017-03-23,2017-07-31
67,531,28,2018-02-05,2018-03-28
5,100,30,2018-03-01,2018-04-18
77,252,27,2017-10-17,2017-11-22
77,87,2,2017-11-03,2017-11-07
87,591,29,2018-01-02,2018-04-06
51,173,15,2017-03-23,2017-04-19
51,610,5,2017-03-26,2017-09-15
5,586,11,2017-03-23,2017-07-31
67,259,28,2018-02-05,2018-03-28
5,303,30,2018-03-01,2018-04-18
77,569,26,2017-09-21,2017-12-31
77,311,2,2017-11-03,2017-11-07
79,160,29,2018-01-02,2018-04-06
51,232,12,2017-03-15,2017-07-19
51,425,5,2017-03-26,2017-09-15
5,133,9,2017-09-01,2017-09-22
14,91,28,2018-02-05,2018-03-28
5,61,31,2018-03-01,2018-04-18
77,342,26,2017-09-21,2017-12-31
77,500,2,2017-11-03,2017-11-07
72,172,29,2018-01-02,2018-04-06
51,467,12,2017-03-15,2017-07-19
51,506,5,2017-03-26,2017-09-15
5,489,11,2017-03-23,2017-07-31
14,486,28,2018-02-05,2018-03-28
5,533,31,2018-03-01,2018-04-18
77,646,27,2017-10-17,2017-11-22
77,112,2,2017-11-03,2017-11-07
65,179,29,2018-01-02,2018-04-06
51,638,5,2017-03-26,2017-09-15
5,414,11,2017-03-23,2017-07-31
14,50,28,2018-02-05,2018-03-28
5,587,31,2018-03-01,2018-04-18
77,564,27,2017-10-17,2017-11-22
77,45,2,2017-11-03,2017-11-07
19,69,29,2018-01-02,2018-04-06
51,149,12,2017-03-15,2017-07-19
51,655,5,2017-03-26,2017-09-15
5,284,11,2017-03-23,2017-07-31
14,531,28,2018-02-05,2018-03-28
5,554,31,2018-03-01,2018-04-18
77,494,26,2017-09-21,2017-12-31
77,249,2,2017-11-03,2017-11-07
30,14,29,2018-01-02,2018-04-06
51,208,15,2017-03-23,2017-04-19
51,426,5,2017-03-26,2017-09-15
5,330,11,2017-03-23,2017-07-31
14,259,28,2018-02-05,2018-03-28
5,636,31,2018-03-01,2018-04-18
85,627,27,2017-10-17,2017-11-22
77,189,2,2017-11-03,2017-11-07
11,66,29,2018-01-02,2018-04-06
51,353,12,2017-03-15,2017-07-19
51,453,5,2017-03-26,2017-09-15
5,121,11,2017-03-23,2017-07-31
88,486,28,2018-02-05,2018-03-28
5,94,31,2018-03-01,2018-04-18
85,465,27,2017-10-17,2017-11-22
77,251,2,2017-11-03,2017-11-07
14,55,29,2018-01-02,2018-04-06
51,228,12,2017-03-15,2017-07-19
51,278,5,2017-03-26,2017-09-15
5,100,11,2017-03-23,2017-07-31
88,50,28,2018-02-05,2018-03-28
5,227,31,2018-03-01,2018-04-18
85,300,26,2017-09-21,2017-12-31
77,554,2,2017-11-03,2017-11-07
53,32,29,2018-01-02,2018-04-06
51,245,12,2017-03-15,2017-07-19
51,256,5,2017-03-26,2017-09-15
5,303,11,2017-03-23,2017-07-31
88,531,28,2018-02-05,2018-03-28
5,539,31,2018-03-01,2018-04-18
85,626,27,2017-10-17,2017-11-22
77,573,1,2017-11-03,2017-11-07
48,552,29,2018-01-02,2018-04-06
51,237,12,2017-03-15,2017-07-19
51,308,5,2017-03-26,2017-09-15
5,175,11,2017-03-23,2017-07-31
36,91,28,2018-02-05,2018-03-28
5,138,31,2018-03-01,2018-04-18
85,135,26,2017-09-21,2017-12-31
77,38,2,2017-11-03,2017-11-07
57,438,29,2018-01-02,2018-04-06
51,604,12,2017-03-15,2017-07-19
51,134,5,2017-03-26,2017-09-15
5,383,11,2017-03-23,2017-07-31
36,486,28,2018-02-05,2018-03-28
5,415,31,2018-03-01,2018-04-18
85,236,27,2017-10-17,2017-11-22
77,70,2,2017-11-03,2017-11-07
28,520,29,2018-01-02,2018-04-06
51,582,12,2017-03-15,2017-07-19
51,253,5,2017-03-26,2017-09-15
5,479,11,2017-03-23,2017-07-31
36,50,28,2018-02-05,2018-03-28
5,264,31,2018-03-01,2018-04-18
85,23,27,2017-10-17,2017-11-22
85,648,2,2017-11-03,2017-11-07
73,223,29,2018-01-02,2018-04-06
51,192,12,2017-03-15,2017-07-19
51,182,5,2017-03-26,2017-09-15
53,66,11,2017-03-23,2017-07-31
36,531,28,2018-02-05,2018-03-28
5,22,30,2018-03-01,2018-04-18
85,252,27,2017-10-17,2017-11-22
85,161,2,2017-11-03,2017-11-07
36,124,29,2018-01-02,2018-04-06
51,277,12,2017-03-15,2017-07-19
51,68,5,2017-03-26,2017-09-15
53,172,11,2017-03-23,2017-07-31
36,259,28,2018-02-05,2018-03-28
5,186,30,2018-03-01,2018-04-18
85,209,27,2017-10-17,2017-11-22
85,64,2,2017-11-03,2017-11-07
49,478,29,2018-01-02,2018-04-06
51,285,12,2017-03-15,2017-07-19
51,588,5,2017-03-26,2017-09-15
53,14,11,2017-03-23,2017-07-31
52,91,28,2018-02-05,2018-03-28
5,281,31,2018-03-01,2018-04-18
85,569,26,2017-09-21,2017-12-31
85,87,2,2017-11-03,2017-11-07
66,383,29,2018-01-02,2018-04-06
51,358,12,2017-03-15,2017-07-19
51,486,18,2017-02-22,2017-03-22
53,254,11,2017-03-23,2017-07-31
52,486,28,2018-02-05,2018-03-28
5,54,31,2018-03-01,2018-04-18
85,342,26,2017-09-21,2017-12-31
85,311,2,2017-11-03,2017-11-07
67,272,29,2018-01-02,2018-04-06
51,235,12,2017-03-15,2017-07-19
51,50,18,2017-02-22,2017-03-22
53,160,11,2017-03-23,2017-07-31
52,50,28,2018-02-05,2018-03-28
5,19,31,2018-03-01,2018-04-18
85,646,27,2017-10-17,2017-11-22
85,500,2,2017-11-03,2017-11-07
86,630,29,2018-01-02,2018-04-06
51,352,12,2017-03-15,2017-07-19
51,407,5,2017-03-26,2017-09-15
53,574,11,2017-03-23,2017-07-31
52,531,28,2018-02-05,2018-03-28
5,12,31,2018-03-01,2018-04-18
85,564,27,2017-10-17,2017-11-22
85,112,2,2017-11-03,2017-11-07
75,93,29,2018-01-02,2018-04-06
51,599,12,2017-03-15,2017-07-19
51,52,5,2017-03-26,2017-09-15
53,195,9,2017-09-01,2017-09-22
52,259,28,2018-02-05,2018-03-28
5,507,31,2018-03-01,2018-04-18
85,494,26,2017-09-21,2017-12-31
85,249,2,2017-11-03,2017-11-07
67,313,29,2018-01-02,2018-04-06
51,114,12,2017-03-15,2017-07-19
51,306,5,2017-03-26,2017-09-15
53,553,11,2017-03-23,2017-07-31
43,91,28,2018-02-05,2018-03-28
5,70,31,2018-03-01,2018-04-18
69,627,27,2017-10-17,2017-11-22
85,251,2,2017-11-03,2017-11-07
18,152,29,2018-01-02,2018-04-06
51,27,12,2017-03-15,2017-07-19
51,444,5,2017-03-26,2017-09-15
53,98,11,2017-03-23,2017-07-31
43,486,28,2018-02-05,2018-03-28
53,173,30,2018-03-01,2018-04-18
69,465,27,2017-10-17,2017-11-22
85,554,2,2017-11-03,2017-11-07
43,438,29,2018-01-02,2018-04-06
51,373,12,2017-03-15,2017-07-19
51,282,5,2017-03-26,2017-09-15
53,567,11,2017-03-23,2017-07-31
43,50,28,2018-02-05,2018-03-28
53,208,30,2018-03-01,2018-04-18
69,300,26,2017-09-21,2017-12-31
85,573,1,2017-11-03,2017-11-07
12,491,29,2018-01-02,2018-04-06
51,633,12,2017-03-15,2017-07-19
51,283,5,2017-03-26,2017-09-15
53,498,11,2017-03-23,2017-07-31
43,531,28,2018-02-05,2018-03-28
53,234,32,2018-03-22,2018-04-18
69,626,27,2017-10-17,2017-11-22
85,517,2,2017-11-03,2017-11-07
26,513,29,2018-01-02,2018-04-06
51,29,12,2017-03-15,2017-07-19
51,348,5,2017-03-26,2017-09-15
53,15,11,2017-03-23,2017-07-31
43,259,28,2018-02-05,2018-03-28
53,372,32,2018-03-22,2018-04-18
69,135,26,2017-09-21,2017-12-31
85,38,2,2017-11-03,2017-11-07
57,42,29,2018-01-02,2018-04-06
51,244,12,2017-03-15,2017-07-19
51,9,5,2017-03-26,2017-09-15
53,510,11,2017-03-23,2017-07-31
46,91,28,2018-02-05,2018-03-28
53,637,30,2018-03-01,2018-04-18
69,236,27,2017-10-17,2017-11-22
85,70,2,2017-11-03,2017-11-07
42,445,29,2018-01-02,2018-04-06
51,92,15,2017-03-23,2017-04-19
51,128,5,2017-03-26,2017-09-15
53,44,11,2017-03-23,2017-07-31
46,486,28,2018-02-05,2018-03-28
53,225,30,2018-03-01,2018-04-18
69,23,27,2017-10-17,2017-11-22
69,648,2,2017-11-03,2017-11-07
28,336,29,2018-01-02,2018-04-06
51,74,15,2017-03-23,2017-04-19
51,376,5,2017-03-26,2017-09-15
53,216,11,2017-03-23,2017-07-31
46,50,28,2018-02-05,2018-03-28
53,308,32,2018-03-22,2018-04-18
69,252,27,2017-10-17,2017-11-22
69,161,2,2017-11-03,2017-11-07
63,163,29,2018-01-02,2018-04-06
51,596,15,2017-03-23,2017-04-19
51,439,5,2017-03-26,2017-09-15
53,477,11,2017-03-23,2017-07-31
46,531,28,2018-02-05,2018-03-28
53,586,30,2018-03-01,2018-04-18
69,569,26,2017-09-21,2017-12-31
69,64,2,2017-11-03,2017-11-07
36,179,29,2018-01-02,2018-04-06
51,99,15,2017-03-23,2017-04-19
51,190,5,2017-03-26,2017-09-15
53,637,11,2017-03-23,2017-07-31
30,91,28,2018-02-05,2018-03-28
53,111,31,2018-03-01,2018-04-18
69,342,26,2017-09-21,2017-12-31
69,87,2,2017-11-03,2017-11-07
84,169,29,2018-01-02,2018-04-06
51,234,15,2017-03-23,2017-04-19
51,7,5,2017-03-26,2017-09-15
53,263,11,2017-03-23,2017-07-31
30,486,28,2018-02-05,2018-03-28
53,314,31,2018-03-01,2018-04-18
69,646,27,2017-10-17,2017-11-22
69,311,2,2017-11-03,2017-11-07
83,127,29,2018-01-02,2018-04-06
51,372,15,2017-03-23,2017-04-19
51,43,5,2017-03-26,2017-09-15
53,433,11,2017-03-23,2017-07-31
30,50,28,2018-02-05,2018-03-28
53,457,31,2018-03-01,2018-04-18
69,564,27,2017-10-17,2017-11-22
69,500,2,2017-11-03,2017-11-07
80,226,29,2018-01-02,2018-04-06
51,318,12,2017-03-15,2017-07-19
51,576,5,2017-03-26,2017-09-15
53,621,11,2017-03-23,2017-07-31
30,531,28,2018-02-05,2018-03-28
53,641,31,2018-03-01,2018-04-18
69,494,26,2017-09-21,2017-12-31
69,112,2,2017-11-03,2017-11-07
41,31,29,2018-01-02,2018-04-06
51,91,12,2017-03-15,2017-07-19
51,16,5,2017-03-26,2017-09-15
53,225,11,2017-03-23,2017-07-31
6,91,28,2018-02-05,2018-03-28
53,35,31,2018-03-01,2018-04-18
27,627,27,2017-10-17,2017-11-22
69,45,2,2017-11-03,2017-11-07
24,518,29,2018-01-02,2018-04-06
51,509,12,2017-03-15,2017-07-19
51,420,5,2017-03-26,2017-09-15
53,650,11,2017-03-23,2017-07-31
6,486,28,2018-02-05,2018-03-28
53,452,31,2018-03-01,2018-04-18
27,465,27,2017-10-17,2017-11-22
69,249,2,2017-11-03,2017-11-07
78,254,29,2018-01-02,2018-04-06
51,395,12,2017-03-15,2017-07-19
51,273,5,2017-03-26,2017-09-15
53,287,11,2017-03-23,2017-07-31
6,50,28,2018-02-05,2018-03-28
53,624,31,2018-03-01,2018-04-18
27,300,26,2017-09-21,2017-12-31
69,189,2,2017-11-03,2017-11-07
40,336,29,2018-01-02,2018-04-06
51,419,12,2017-03-15,2017-07-19
51,197,5,2017-03-26,2017-09-15
53,213,11,2017-03-23,2017-07-31
6,531,28,2018-02-05,2018-03-28
53,368,30,2018-03-01,2018-04-18
27,626,27,2017-10-17,2017-11-22
69,251,2,2017-11-03,2017-11-07
53,403,29,2018-01-02,2018-04-06
51,419,15,2017-03-23,2017-04-19
51,544,5,2017-03-26,2017-09-15
53,463,11,2017-03-23,2017-07-31
6,259,28,2018-02-05,2018-03-28
53,121,30,2018-03-01,2018-04-18
27,135,26,2017-09-21,2017-12-31
69,554,2,2017-11-03,2017-11-07
73,478,29,2018-01-02,2018-04-06
51,327,12,2017-03-15,2017-07-19
51,483,5,2017-03-26,2017-09-15
53,602,11,2017-03-23,2017-07-31
49,91,28,2018-02-05,2018-03-28
53,100,30,2018-03-01,2018-04-18
27,236,27,2017-10-17,2017-11-22
69,573,1,2017-11-03,2017-11-07
47,220,29,2018-01-02,2018-04-06
51,490,12,2017-03-15,2017-07-19
51,101,5,2017-03-26,2017-09-15
53,586,11,2017-03-23,2017-07-31
49,486,28,2018-02-05,2018-03-28
53,303,30,2018-03-01,2018-04-18
27,23,27,2017-10-17,2017-11-22
69,517,2,2017-11-03,2017-11-07
22,526,29,2018-01-02,2018-04-06
51,490,15,2017-03-23,2017-04-19
51,660,5,2017-03-26,2017-09-15
53,40,11,2017-03-23,2017-07-31
49,50,28,2018-02-05,2018-03-28
53,61,31,2018-03-01,2018-04-18
27,252,27,2017-10-17,2017-11-22
69,38,2,2017-11-03,2017-11-07
49,525,29,2018-01-02,2018-04-06
51,441,12,2017-03-15,2017-07-19
51,295,5,2017-03-26,2017-09-15
53,133,9,2017-09-01,2017-09-22
49,531,28,2018-02-05,2018-03-28
53,533,31,2018-03-01,2018-04-18
27,569,26,2017-09-21,2017-12-31
69,70,2,2017-11-03,2017-11-07
1,332,29,2018-01-02,2018-04-06
51,229,12,2017-03-15,2017-07-19
51,206,5,2017-03-26,2017-09-15
53,489,11,2017-03-23,2017-07-31
49,259,28,2018-02-05,2018-03-28
53,587,31,2018-03-01,2018-04-18
27,342,26,2017-09-21,2017-12-31
27,648,2,2017-11-03,2017-11-07
63,72,29,2018-01-02,2018-04-06
51,112,15,2017-03-23,2017-04-19
51,536,5,2017-03-26,2017-09-15
53,414,11,2017-03-23,2017-07-31
78,91,28,2018-02-05,2018-03-28
53,554,31,2018-03-01,2018-04-18
27,646,27,2017-10-17,2017-11-22
27,161,2,2017-11-03,2017-11-07
42,393,29,2018-01-02,2018-04-06
51,45,15,2017-03-23,2017-04-19
53,284,11,2017-03-23,2017-07-31
78,486,28,2018-02-05,2018-03-28
53,636,31,2018-03-01,2018-04-18
27,564,27,2017-10-17,2017-11-22
27,64,2,2017-11-03,2017-11-07
6,445,29,2018-01-02,2018-04-06
51,249,15,2017-03-23,2017-04-19
5,149,18,2017-02-22,2017-03-22
53,330,11,2017-03-23,2017-07-31
78,50,28,2018-02-05,2018-03-28
53,227,31,2018-03-01,2018-04-18
27,494,26,2017-09-21,2017-12-31
27,87,2,2017-11-03,2017-11-07
34,267,29,2018-01-02,2018-04-06
51,548,12,2017-03-15,2017-07-19
5,228,18,2017-02-22,2017-03-22
53,121,11,2017-03-23,2017-07-31
78,531,28,2018-02-05,2018-03-28
53,539,31,2018-03-01,2018-04-18
75,627,27,2017-10-17,2017-11-22
27,311,2,2017-11-03,2017-11-07
45,267,29,2018-01-02,2018-04-06
51,427,12,2017-03-15,2017-07-19
5,245,18,2017-02-22,2017-03-22
53,100,11,2017-03-23,2017-07-31
78,259,28,2018-02-05,2018-03-28
53,138,31,2018-03-01,2018-04-18
75,465,27,2017-10-17,2017-11-22
27,500,2,2017-11-03,2017-11-07
12,42,29,2018-01-02,2018-04-06
51,508,12,2017-03-15,2017-07-19
5,285,18,2017-02-22,2017-03-22
53,303,11,2017-03-23,2017-07-31
74,91,28,2018-02-05,2018-03-28
53,415,31,2018-03-01,2018-04-18
75,300,26,2017-09-21,2017-12-31
27,112,2,2017-11-03,2017-11-07
70,262,29,2018-01-02,2018-04-06
51,324,12,2017-03-15,2017-07-19
5,92,5,2017-03-26,2017-09-15
53,175,11,2017-03-23,2017-07-31
74,486,28,2018-02-05,2018-03-28
53,264,31,2018-03-01,2018-04-18
75,626,27,2017-10-17,2017-11-22
27,45,2,2017-11-03,2017-11-07
52,93,29,2018-01-02,2018-04-06
51,187,15,2017-03-23,2017-04-19
5,74,5,2017-03-26,2017-09-15
53,479,11,2017-03-23,2017-07-31
74,50,28,2018-02-05,2018-03-28
53,22,30,2018-03-01,2018-04-18
75,135,26,2017-09-21,2017-12-31
27,249,2,2017-11-03,2017-11-07
29,129,29,2018-01-02,2018-04-06
51,570,12,2017-03-15,2017-07-19
5,596,5,2017-03-26,2017-09-15
73,66,11,2017-03-23,2017-07-31
74,531,28,2018-02-05,2018-03-28
53,186,30,2018-03-01,2018-04-18
75,236,27,2017-10-17,2017-11-22
27,251,2,2017-11-03,2017-11-07
69,271,29,2018-01-02,2018-04-06
51,527,12,2017-03-15,2017-07-19
5,99,5,2017-03-26,2017-09-15
73,172,11,2017-03-23,2017-07-31
74,259,28,2018-02-05,2018-03-28
53,281,31,2018-03-01,2018-04-18
75,23,27,2017-10-17,2017-11-22
27,554,2,2017-11-03,2017-11-07
27,591,29,2018-01-02,2018-04-06
51,534,15,2017-03-23,2017-04-19
5,248,5,2017-03-26,2017-09-15
73,14,11,2017-03-23,2017-07-31
21,91,28,2018-02-05,2018-03-28
53,54,31,2018-03-01,2018-04-18
75,252,27,2017-10-17,2017-11-22
27,573,1,2017-11-03,2017-11-07
85,33,29,2018-01-02,2018-04-06
51,71,12,2017-03-15,2017-07-19
5,79,5,2017-03-26,2017-09-15
73,254,11,2017-03-23,2017-07-31
21,486,28,2018-02-05,2018-03-28
53,19,31,2018-03-01,2018-04-18
75,569,26,2017-09-21,2017-12-31
27,517,2,2017-11-03,2017-11-07
47,651,29,2018-01-02,2018-04-06
51,387,12,2017-03-15,2017-07-19
5,224,5,2017-03-26,2017-09-15
73,160,11,2017-03-23,2017-07-31
21,50,28,2018-02-05,2018-03-28
53,12,31,2018-03-01,2018-04-18
75,342,26,2017-09-21,2017-12-31
27,38,2,2017-11-03,2017-11-07
2,481,29,2018-01-02,2018-04-06
51,492,12,2017-03-15,2017-07-19
5,96,5,2017-03-26,2017-09-15
73,195,9,2017-09-01,2017-09-22
21,531,28,2018-02-05,2018-03-28
53,507,31,2018-03-01,2018-04-18
75,646,27,2017-10-17,2017-11-22
27,70,2,2017-11-03,2017-11-07
66,72,29,2018-01-02,2018-04-06
51,205,12,2017-03-15,2017-07-19
5,234,5,2017-03-26,2017-09-15
73,553,11,2017-03-23,2017-07-31
21,259,28,2018-02-05,2018-03-28
53,70,31,2018-03-01,2018-04-18
75,564,27,2017-10-17,2017-11-22
75,161,2,2017-11-03,2017-11-07
39,383,29,2018-01-02,2018-04-06
51,662,12,2017-03-15,2017-07-19
5,364,5,2017-03-26,2017-09-15
73,98,11,2017-03-23,2017-07-31
38,91,28,2018-02-05,2018-03-28
73,173,30,2018-03-01,2018-04-18
75,494,26,2017-09-21,2017-12-31
75,64,2,2017-11-03,2017-11-07
23,382,29,2018-01-02,2018-04-06
51,637,15,2017-03-23,2017-04-19
5,132,5,2017-03-26,2017-09-15
73,567,11,2017-03-23,2017-07-31
38,486,28,2018-02-05,2018-03-28
73,208,30,2018-03-01,2018-04-18
33,627,27,2017-10-17,2017-11-22
75,87,2,2017-11-03,2017-11-07
15,69,29,2018-01-02,2018-04-06
51,329,12,2017-03-15,2017-07-19
5,372,5,2017-03-26,2017-09-15
73,498,11,2017-03-23,2017-07-31
38,50,28,2018-02-05,2018-03-28
73,354,30,2018-03-01,2018-04-18
33,465,27,2017-10-17,2017-11-22
75,311,2,2017-11-03,2017-11-07
58,194,29,2018-01-02,2018-04-06
51,225,15,2017-03-23,2017-04-19
5,432,5,2017-03-26,2017-09-15
73,15,11,2017-03-23,2017-07-31
38,531,28,2018-02-05,2018-03-28
73,234,32,2018-03-22,2018-04-18
33,300,26,2017-09-21,2017-12-31
75,500,2,2017-11-03,2017-11-07
10,541,29,2018-01-02,2018-04-06
51,522,12,2017-03-15,2017-07-19
5,471,5,2017-03-26,2017-09-15
73,510,11,2017-03-23,2017-07-31
38,259,28,2018-02-05,2018-03-28
73,372,32,2018-03-22,2018-04-18
33,626,27,2017-10-17,2017-11-22
75,112,2,2017-11-03,2017-11-07
86,552,29,2018-01-02,2018-04-06
51,401,12,2017-03-15,2017-07-19
5,276,5,2017-03-26,2017-09-15
73,216,11,2017-03-23,2017-07-31
87,91,28,2018-02-05,2018-03-28
73,637,30,2018-03-01,2018-04-18
33,135,26,2017-09-21,2017-12-31
75,45,2,2017-11-03,2017-11-07
64,525,29,2018-01-02,2018-04-06
51,308,15,2017-03-23,2017-04-19
5,125,5,2017-03-26,2017-09-15
73,477,11,2017-03-23,2017-07-31
87,486,28,2018-02-05,2018-03-28
73,225,30,2018-03-01,2018-04-18
33,236,27,2017-10-17,2017-11-22
75,249,2,2017-11-03,2017-11-07
55,73,29,2018-01-02,2018-04-06
51,542,12,2017-03-15,2017-07-19
5,268,5,2017-03-26,2017-09-15
73,637,11,2017-03-23,2017-07-31
87,50,28,2018-02-05,2018-03-28
73,308,32,2018-03-22,2018-04-18
33,23,27,2017-10-17,2017-11-22
75,189,2,2017-11-03,2017-11-07
8,518,29,2018-01-02,2018-04-06
51,519,12,2017-03-15,2017-07-19
5,598,5,2017-03-26,2017-09-15
73,263,11,2017-03-23,2017-07-31
87,531,28,2018-02-05,2018-03-28
73,586,30,2018-03-01,2018-04-18
33,252,27,2017-10-17,2017-11-22
75,251,2,2017-11-03,2017-11-07
26,40,29,2018-01-02,2018-04-06
51,586,15,2017-03-23,2017-04-19
5,318,18,2017-02-22,2017-03-22
73,433,11,2017-03-23,2017-07-31
87,259,28,2018-02-05,2018-03-28
73,111,31,2018-03-01,2018-04-18
33,595,27,2017-10-17,2017-11-22
75,554,2,2017-11-03,2017-11-07
12,553,29,2018-01-02,2018-04-06
51,515,12,2017-03-15,2017-07-19
5,91,18,2017-02-22,2017-03-22
73,621,11,2017-03-23,2017-07-31
26,91,28,2018-02-05,2018-03-28
73,314,31,2018-03-01,2018-04-18
33,569,26,2017-09-21,2017-12-31
75,573,1,2017-11-03,2017-11-07
66,367,29,2018-01-02,2018-04-06
51,635,12,2017-03-15,2017-07-19
5,312,18,2017-02-22,2017-03-22
73,225,11,2017-03-23,2017-07-31
26,486,28,2018-02-05,2018-03-28
73,457,31,2018-03-01,2018-04-18
33,342,26,2017-09-21,2017-12-31
75,517,2,2017-11-03,2017-11-07
58,266,29,2018-01-02,2018-04-06
51,398,12,2017-03-15,2017-07-19
5,425,5,2017-03-26,2017-09-15
73,650,11,2017-03-23,2017-07-31
26,50,28,2018-02-05,2018-03-28
73,641,31,2018-03-01,2018-04-18
33,646,27,2017-10-17,2017-11-22
75,38,2,2017-11-03,2017-11-07
23,511,29,2018-01-02,2018-04-06
51,111,12,2017-03-15,2017-07-19
5,506,5,2017-03-26,2017-09-15
73,287,11,2017-03-23,2017-07-31
26,531,28,2018-02-05,2018-03-28
73,35,31,2018-03-01,2018-04-18
33,564,27,2017-10-17,2017-11-22
75,70,2,2017-11-03,2017-11-07
22,650,29,2018-01-02,2018-04-06
51,111,15,2017-03-23,2017-04-19
5,655,5,2017-03-26,2017-09-15
73,213,11,2017-03-23,2017-07-31
26,259,28,2018-02-05,2018-03-28
73,452,31,2018-03-01,2018-04-18
33,494,26,2017-09-21,2017-12-31
33,161,2,2017-11-03,2017-11-07
22,659,29,2018-01-02,2018-04-06
51,166,12,2017-03-15,2017-07-19
5,426,5,2017-03-26,2017-09-15
73,463,11,2017-03-23,2017-07-31
37,91,28,2018-02-05,2018-03-28
73,624,31,2018-03-01,2018-04-18
81,627,27,2017-10-17,2017-11-22
33,64,2,2017-11-03,2017-11-07
28,650,29,2018-01-02,2018-04-06
51,297,12,2017-03-15,2017-07-19
5,278,5,2017-03-26,2017-09-15
73,602,11,2017-03-23,2017-07-31
37,486,28,2018-02-05,2018-03-28
73,121,30,2018-03-01,2018-04-18
81,465,27,2017-10-17,2017-11-22
33,87,2,2017-11-03,2017-11-07
88,429,29,2018-01-02,2018-04-06
51,49,12,2017-03-15,2017-07-19
5,256,5,2017-03-26,2017-09-15
73,586,11,2017-03-23,2017-07-31
37,50,28,2018-02-05,2018-03-28
73,303,30,2018-03-01,2018-04-18
81,300,26,2017-09-21,2017-12-31
33,311,2,2017-11-03,2017-11-07
81,495,29,2018-01-02,2018-04-06
51,412,12,2017-03-15,2017-07-19
5,57,5,2017-03-26,2017-09-15
73,40,11,2017-03-23,2017-07-31
37,531,28,2018-02-05,2018-03-28
73,61,31,2018-03-01,2018-04-18
81,626,27,2017-10-17,2017-11-22
33,500,2,2017-11-03,2017-11-07
49,127,29,2018-01-02,2018-04-06
51,109,12,2017-03-15,2017-07-19
5,308,5,2017-03-26,2017-09-15
73,133,9,2017-09-01,2017-09-22
37,259,28,2018-02-05,2018-03-28
73,533,31,2018-03-01,2018-04-18
81,135,26,2017-09-21,2017-12-31
33,112,2,2017-11-03,2017-11-07
3,514,29,2018-01-02,2018-04-06
51,631,12,2017-03-15,2017-07-19
5,68,5,2017-03-26,2017-09-15
73,489,11,2017-03-23,2017-07-31
10,91,28,2018-02-05,2018-03-28
73,587,31,2018-03-01,2018-04-18
81,23,27,2017-10-17,2017-11-22
33,249,2,2017-11-03,2017-11-07
11,650,29,2018-01-02,2018-04-06
51,406,12,2017-03-15,2017-07-19
5,588,5,2017-03-26,2017-09-15
73,414,11,2017-03-23,2017-07-31
